/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.53.11.142(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_12.41.45.463(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_21.04.03.349(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_16.11.20.132(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_16.12.16.130(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_16.09.44.501(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_16.26.46.823(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_14.05.21.410(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_12.43.27.263(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_16.20.58.424(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_10.18.04.655(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.03.11.276(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.49.15.845(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_14.04.33.912(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.11.19.207(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.12.07.803(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_20.51.19.956(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_16.18.12.695(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_11.27.58.111(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.34.25.492(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_20.39.00.563(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_12.05.09.188(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_12.22.26.776(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.07.41.811(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.36.06.712(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_14.09.10.108(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.27.50.899(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_14.21.11.201(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_14.48.52.284(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_16.22.33.423(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_12.01.36.791(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.09.43.652(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_09.50.04.473(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_09.27.54.088(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.34.54.354(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_10.33.26.646(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.32.00.056(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.51.33.747(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_10.30.12.849(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_16.06.35.853(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.20.13.802(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_20.53.15.425(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.23.49.166(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_09.43.07.778(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.34.25.894(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.19.48.362(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_09.00.59.106(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.35.20.636(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.30.43.261(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_11.44.47.701(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_20.32.12.367(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_20.52.28.457(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.10.31.607(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_16.24.55.922(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_13.52.44.220(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.40.22.655(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_16.15.03.128(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_16.24.08.523(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.07.57.173(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_20.42.59.962(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_11.31.50.210(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_11.52.59.096(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_16.31.47.518(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_13.38.43.428(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_14.47.00.284(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.57.00.781(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_09.22.15.593(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.36.55.857(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_20.14.14.778(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_21.02.41.450(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_10.46.32.637(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.59.44.838(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_20.17.06.005(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.03.58.776(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.31.06.656(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.05.16.776(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_10.37.34.343(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.07.05.575(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_14.21.58.699(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.42.42.162(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.46.50.069(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_12.17.30.279(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_21.18.19.976(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_11.48.08.198(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_14.30.02.495(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.31.56.595(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.21.35.101(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_21.07.07.477(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_11.19.59.416(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_20.35.56.842(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_20.34.19.582(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_16.17.25.828(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_20.54.03.254(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.40.24.890(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_09.58.16.168(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.32.20.659(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.17.45.159(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_12.19.12.079(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_10.19.41.655(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_10.44.08.940(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_10.15.00.558(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_14.39.40.288(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_16.05.46.226(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_09.34.53.285(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.10.41.481(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.47.37.947(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_16.25.58.122(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_12.27.20.573(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.36.07.192(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_16.33.23.217(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_10.45.43.739(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.41.57.555(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.15.51.271(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.18.38.347(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_20.26.23.069(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.35.42.610(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_21.05.27.749(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_10.58.25.530(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.34.06.856(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.27.04.816(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_16.19.03.326(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_14.48.01.384(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_11.06.57.125(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.23.50.072(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.05.51.612(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_12.12.45.183(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_16.03.52.036(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_14.50.29.777(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_21.17.33.041(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.15.53.305(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_10.57.38.031(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_10.49.42.736(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.45.09.162(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_21.12.23.344(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_13.41.55.927(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_21.06.20.448(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_11.38.01.905(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_14.24.21.000(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_09.49.17.075(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_12.40.58.064(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.10.09.172(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_09.01.49.005(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.15.15.457(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_12.20.50.478(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_12.03.25.489(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_20.40.35.962(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.18.55.665(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_14.14.59.604(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_10.21.16.853(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_11.56.24.193(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_12.16.40.579(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_12.21.39.177(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_16.18.13.127(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_09.41.39.479(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_10.34.24.246(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.29.51.239(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_09.36.32.284(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.35.21.058(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.17.07.966(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.23.01.175(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_09.20.40.793(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.18.01.986(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_09.15.54.697(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_09.10.22.401(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_14.06.08.811(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.13.25.506(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.05.04.113(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_11.36.26.506(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_11.15.32.720(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.44.47.575(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.53.58.742(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.20.36.564(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_09.24.47.392(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.14.16.371(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_20.27.58.570(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_20.43.47.262(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_11.21.34.415(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_20.35.57.265(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_21.17.32.587(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.48.27.818(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_10.26.53.252(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.09.06.482(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_14.34.02.194(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.59.25.879(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_20.21.25.174(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_21.10.44.344(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.17.45.569(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.26.15.410(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_15.46.03.047(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_11.50.28.496(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.38.12.802(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_11.24.36.213(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_13.51.56.719(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.29.48.040(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.42.40.289(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_23.08.43.986(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_12.28.56.271(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_09.09.34.300(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_21.14.40.849(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_09.37.21.683(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_16.04.52.436(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_20.54.50.554(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_14.30.49.896(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_13.48.13.822(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_22.23.00.173(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_16.15.50.728(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240513/2024-05-13_14.23.33.599(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_20.32.48.338(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_09.54.50.894(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_12.57.59.569(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_21.12.24.312(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_13.32.20.844(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_23.38.33.121(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_19.42.53.169(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_23.43.50.419(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_19.43.40.569(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_23.19.01.265(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_23.20.42.233(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_20.16.51.249(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_19.53.57.763(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_11.38.21.824(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_23.46.46.216(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_19.24.16.283(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_23.16.52.427(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_09.31.23.109(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_11.28.27.331(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_19.54.45.362(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_11.56.28.412(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_13.01.36.466(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_23.44.37.555(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_22.28.56.064(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_11.46.54.119(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_23.40.08.421(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_23.17.40.336(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_20.12.43.951(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_11.41.32.222(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_11.50.29.915(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_20.13.31.450(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_23.22.48.331(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_22.37.57.158(DA2143910).png,0
/net/nfs3/export/dataset/morita/tlo/bestex-weld2/20240514/2024-05-14_21.02.09.719(DA2143910).png,0
